2024-12-15;02:00;Incoming;Drilling Site;Load;0;Central;CMTF-Arak
2024-12-19;14:00;Incoming;Drilling Site;Load;31;Central;CMTF-Arak
2024-12-19;14:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-19;14:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-19;14:00;Outgoing;Treated Water;Load;10;Central;SMF-Arak
2024-12-19;14:00;Production;Permeate;m3;145;Central;CMTF-Arak
2024-12-19;16:00;Incoming;Drilling Site;Load;38;Central;CMTF-Arak
2024-12-19;16:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-19;16:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-19;16:00;Outgoing;Treated Water;Load;12;Central;SMF-Arak
2024-12-19;16:00;Production;Permeate;m3;169;Central;CMTF-Arak
2024-12-19;18:00;Incoming;Drilling Site;Load;44;Central;CMTF-Arak
2024-12-19;18:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-19;18:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-19;18:00;Outgoing;Treated Water;Load;13;Central;SMF-Arak
2024-12-19;18:00;Production;Permeate;m3;186;Central;CMTF-Arak
2024-12-19;20:00;Incoming;Drilling Site;Load;44;Central;CMTF-Arak
2024-12-19;20:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-19;20:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-19;20:00;Outgoing;Treated Water;Load;13;Central;SMF-Arak
2024-12-19;20:00;Production;Permeate;m3;205;Central;CMTF-Arak
2024-12-19;22:00;Incoming;Drilling Site;Load;46;Central;CMTF-Arak
2024-12-19;22:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-19;22:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-19;22:00;Outgoing;Treated Water;Load;17;Central;SMF-Arak
2024-12-19;22:00;Production;Permeate;m3;224;Central;CMTF-Arak
2024-12-19;00:00;Incoming;Drilling Site;Load;58;Central;CMTF-Arak
2024-12-19;00:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-19;00:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-19;00:00;Outgoing;Treated Water;Load;21;Central;SMF-Arak
2024-12-19;00:00;Production;Permeate;m3;241;Central;CMTF-Arak
2024-12-20;02:00;Incoming;Drilling Site;Load;2;Central;CMTF-Arak
2024-12-20;02:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-20;02:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-20;02:00;Outgoing;Treated Water;Load;2;Central;SMF-Arak
2024-12-20;02:00;Production;Permeate;m3;23;Central;CMTF-Arak
2024-12-20;04:00;Incoming;Drilling Site;Load;2;Central;CMTF-Arak
2024-12-20;04:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-20;04:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-20;04:00;Outgoing;Treated Water;Load;4;Central;SMF-Arak
2024-12-20;04:00;Production;Permeate;m3;46;Central;CMTF-Arak
2024-12-20;06:00;Incoming;Drilling Site;Load;2;Central;CMTF-Arak
2024-12-20;06:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-20;06:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-20;06:00;Outgoing;Treated Water;Load;4;Central;SMF-Arak
2024-12-20;06:00;Production;Permeate;m3;72;Central;CMTF-Arak
2024-12-20;08:00;Incoming;Drilling Site;Load;2;Central;CMTF-Arak
2024-12-20;08:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-20;08:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-20;08:00;Outgoing;Treated Water;Load;4;Central;SMF-Arak
2024-12-20;08:00;Production;Permeate;m3;95;Central;CMTF-Arak
2024-12-20;10:00;Incoming;Drilling Site;Load;3;Central;CMTF-Arak
2024-12-20;10:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-20;10:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-20;10:00;Outgoing;Treated Water;Load;6;Central;SMF-Arak
2024-12-20;10:00;Production;Permeate;m3;115;Central;CMTF-Arak
2024-12-20;12:00;Incoming;Drilling Site;Load;10;Central;CMTF-Arak
2024-12-20;12:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-20;12:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-20;12:00;Outgoing;Treated Water;Load;8;Central;SMF-Arak
2024-12-20;12:00;Production;Permeate;m3;124;Central;CMTF-Arak
2024-12-20;14:00;Incoming;Drilling Site;Load;16;Central;CMTF-Arak
2024-12-20;14:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-20;14:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-20;14:00;Outgoing;Treated Water;Load;10;Central;SMF-Arak
2024-12-20;14:00;Production;Permeate;m3;136;Central;CMTF-Arak
2024-12-20;16:00;Incoming;Drilling Site;Load;23;Central;CMTF-Arak
2024-12-20;16:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-20;16:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-20;16:00;Outgoing;Treated Water;Load;11;Central;SMF-Arak
2024-12-20;16:00;Production;Permeate;m3;160;Central;CMTF-Arak
2024-12-20;18:00;Incoming;Drilling Site;Load;27;Central;CMTF-Arak
2024-12-20;18:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-20;18:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-20;18:00;Outgoing;Treated Water;Load;12;Central;SMF-Arak
2024-12-20;18:00;Production;Permeate;m3;198;Central;CMTF-Arak
2024-12-20;20:00;Incoming;Drilling Site;Load;27;Central;CMTF-Arak
2024-12-20;20:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-20;20:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-20;20:00;Outgoing;Treated Water;Load;12;Central;SMF-Arak
2024-12-20;20:00;Production;Permeate;m3;198;Central;CMTF-Arak
2024-12-20;22:00;Incoming;Drilling Site;Load;28;Central;CMTF-Arak
2024-12-20;22:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-20;22:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-20;22:00;Outgoing;Treated Water;Load;14;Central;SMF-Arak
2024-12-20;22:00;Production;Permeate;m3;219;Central;CMTF-Arak
2024-12-20;00:00;Incoming;Drilling Site;Load;42;Central;CMTF-Arak
2024-12-20;00:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-20;00:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-20;00:00;Outgoing;Treated Water;Load;16;Central;SMF-Arak
2024-12-20;00:00;Production;Permeate;m3;245;Central;CMTF-Arak
2024-12-21;02:00;Incoming;Drilling Site;Load;1;Central;CMTF-Arak
2024-12-21;02:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-21;02:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-21;02:00;Outgoing;Treated Water;Load;2;Central;SMF-Arak
2024-12-21;02:00;Production;Permeate;m3;29;Central;CMTF-Arak
2024-12-21;04:00;Incoming;Drilling Site;Load;1;Central;CMTF-Arak
2024-12-21;04:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-21;04:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-21;04:00;Outgoing;Treated Water;Load;4;Central;SMF-Arak
2024-12-21;04:00;Production;Permeate;m3;52;Central;CMTF-Arak
2024-12-21;06:00;Incoming;Drilling Site;Load;1;Central;CMTF-Arak
2024-12-21;06:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-21;06:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-21;06:00;Outgoing;Treated Water;Load;4;Central;SMF-Arak
2024-12-21;06:00;Production;Permeate;m3;79;Central;CMTF-Arak
2024-12-21;08:00;Incoming;Drilling Site;Load;1;Central;CMTF-Arak
2024-12-21;08:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-21;08:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-21;08:00;Outgoing;Treated Water;Load;4;Central;SMF-Arak
2024-12-21;08:00;Production;Permeate;m3;98;Central;CMTF-Arak
2024-12-21;10:00;Incoming;Drilling Site;Load;1;Central;CMTF-Arak
2024-12-21;10:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-21;10:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-21;10:00;Outgoing;Treated Water;Load;6;Central;SMF-Arak
2024-12-21;10:00;Production;Permeate;m3;118;Central;CMTF-Arak
2024-12-21;12:00;Incoming;Drilling Site;Load;10;Central;CMTF-Arak
2024-12-21;12:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-21;12:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-21;12:00;Outgoing;Treated Water;Load;8;Central;SMF-Arak
2024-12-21;12:00;Production;Permeate;m3;138;Central;CMTF-Arak
2024-12-21;14:00;Incoming;Drilling Site;Load;18;Central;CMTF-Arak
2024-12-21;14:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-21;14:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-21;14:00;Outgoing;Treated Water;Load;10;Central;SMF-Arak
2024-12-21;14:00;Production;Permeate;m3;158;Central;CMTF-Arak
2024-12-21;16:00;Incoming;Drilling Site;Load;27;Central;CMTF-Arak
2024-12-21;16:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-21;16:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-21;16:00;Outgoing;Treated Water;Load;12;Central;SMF-Arak
2024-12-21;16:00;Production;Permeate;m3;179;Central;CMTF-Arak
2024-12-21;18:00;Incoming;Drilling Site;Load;31;Central;CMTF-Arak
2024-12-21;18:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-21;18:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-21;18:00;Outgoing;Treated Water;Load;12;Central;SMF-Arak
2024-12-21;18:00;Production;Permeate;m3;204;Central;CMTF-Arak
2024-12-21;20:00;Incoming;Drilling Site;Load;31;Central;CMTF-Arak
2024-12-21;20:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-21;20:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-21;20:00;Outgoing;Treated Water;Load;12;Central;SMF-Arak
2024-12-21;20:00;Production;Permeate;m3;225;Central;CMTF-Arak
2024-12-21;22:00;Incoming;Drilling Site;Load;32;Central;CMTF-Arak
2024-12-21;22:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-21;22:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-21;22:00;Outgoing;Treated Water;Load;14;Central;SMF-Arak
2024-12-21;22:00;Production;Permeate;m3;250;Central;CMTF-Arak
2024-12-21;00:00;Incoming;Drilling Site;Load;38;Central;CMTF-Arak
2024-12-21;00:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-21;00:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-21;00:00;Outgoing;Treated Water;Load;16;Central;SMF-Arak
2024-12-21;00:00;Production;Permeate;m3;270;Central;CMTF-Arak
2024-12-22;02:00;Incoming;Drilling Site;Load;0;Central;CMTF-Arak
2024-12-22;02:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-22;02:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-22;02:00;Outgoing;Treated Water;Load;2;Central;SMF-Arak
2024-12-22;02:00;Production;Permeate;m3;20;Central;CMTF-Arak
2024-12-22;04:00;Incoming;Drilling Site;Load;0;Central;CMTF-Arak
2024-12-22;04:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-22;04:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-22;04:00;Outgoing;Treated Water;Load;4;Central;SMF-Arak
2024-12-22;04:00;Production;Permeate;m3;41;Central;CMTF-Arak
2024-12-22;06:00;Incoming;Drilling Site;Load;0;Central;CMTF-Arak
2024-12-22;06:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-22;06:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-22;06:00;Outgoing;Treated Water;Load;4;Central;SMF-Arak
2024-12-22;06:00;Production;Permeate;m3;59;Central;CMTF-Arak
2024-12-22;08:00;Incoming;Drilling Site;Load;0;Central;CMTF-Arak
2024-12-22;08:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-22;08:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-22;08:00;Outgoing;Treated Water;Load;4;Central;SMF-Arak
2024-12-22;08:00;Production;Permeate;m3;79;Central;CMTF-Arak
2024-12-22;10:00;Incoming;Drilling Site;Load;0;Central;CMTF-Arak
2024-12-22;10:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-22;10:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-22;10:00;Outgoing;Treated Water;Load;6;Central;SMF-Arak
2024-12-22;10:00;Production;Permeate;m3;100;Central;CMTF-Arak
2024-12-22;12:00;Incoming;Drilling Site;Load;10;Central;CMTF-Arak
2024-12-22;12:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-22;12:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-22;12:00;Outgoing;Treated Water;Load;8;Central;SMF-Arak
2024-12-22;12:00;Production;Permeate;m3;121;Central;CMTF-Arak
2024-12-22;14:00;Incoming;Drilling Site;Load;17;Central;CMTF-Arak
2024-12-22;14:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-22;14:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-22;14:00;Outgoing;Treated Water;Load;10;Central;SMF-Arak
2024-12-22;14:00;Production;Permeate;m3;142;Central;CMTF-Arak
2024-12-22;16:00;Incoming;Drilling Site;Load;24;Central;CMTF-Arak
2024-12-22;16:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-22;16:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-22;16:00;Outgoing;Treated Water;Load;12;Central;SMF-Arak
2024-12-22;16:00;Production;Permeate;m3;163;Central;CMTF-Arak
2024-12-22;18:00;Incoming;Drilling Site;Load;32;Central;CMTF-Arak
2024-12-22;18:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-22;18:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-22;18:00;Outgoing;Treated Water;Load;12;Central;SMF-Arak
2024-12-22;18:00;Production;Permeate;m3;184;Central;CMTF-Arak
2024-12-22;20:00;Incoming;Drilling Site;Load;32;Central;CMTF-Arak
2024-12-22;20:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-22;20:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-22;20:00;Outgoing;Treated Water;Load;12;Central;SMF-Arak
2024-12-22;20:00;Production;Permeate;m3;205;Central;CMTF-Arak
2024-12-22;22:00;Incoming;Drilling Site;Load;32;Central;CMTF-Arak
2024-12-22;22:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-22;22:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-22;22:00;Outgoing;Treated Water;Load;16;Central;SMF-Arak
2024-12-22;22:00;Production;Permeate;m3;224;Central;CMTF-Arak
2024-12-22;00:00;Incoming;Drilling Site;Load;40;Central;CMTF-Arak
2024-12-22;00:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-22;00:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-22;00:00;Outgoing;Treated Water;Load;19;Central;SMF-Arak
2024-12-22;00:00;Production;Permeate;m3;243;Central;CMTF-Arak
2024-12-23;02:00;Incoming;Drilling Site;Load;2;Central;CMTF-Arak
2024-12-23;02:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-23;02:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-23;02:00;Outgoing;Treated Water;Load;4;Central;SMF-Arak
2024-12-23;02:00;Production;Permeate;m3;20;Central;CMTF-Arak
2024-12-23;04:00;Incoming;Drilling Site;Load;2;Central;CMTF-Arak
2024-12-23;04:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-23;04:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-23;04:00;Outgoing;Treated Water;Load;6;Central;SMF-Arak
2024-12-23;04:00;Production;Permeate;m3;40;Central;CMTF-Arak
2024-12-23;06:00;Incoming;Drilling Site;Load;2;Central;CMTF-Arak
2024-12-23;06:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-23;06:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-23;06:00;Outgoing;Treated Water;Load;6;Central;SMF-Arak
2024-12-23;06:00;Production;Permeate;m3;67;Central;CMTF-Arak
2024-12-23;08:00;Incoming;Drilling Site;Load;2;Central;CMTF-Arak
2024-12-23;08:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-23;08:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-23;08:00;Outgoing;Treated Water;Load;6;Central;SMF-Arak
2024-12-23;08:00;Production;Permeate;m3;87;Central;CMTF-Arak
2024-12-23;10:00;Incoming;Drilling Site;Load;2;Central;CMTF-Arak
2024-12-23;10:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-23;10:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-23;10:00;Outgoing;Treated Water;Load;8;Central;SMF-Arak
2024-12-23;10:00;Production;Permeate;m3;108;Central;CMTF-Arak
2024-12-23;12:00;Incoming;Drilling Site;Load;9;Central;CMTF-Arak
2024-12-23;12:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-23;12:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-23;12:00;Outgoing;Treated Water;Load;9;Central;SMF-Arak
2024-12-23;12:00;Production;Permeate;m3;129;Central;CMTF-Arak
2024-12-23;14:00;Incoming;Drilling Site;Load;16;Central;CMTF-Arak
2024-12-23;14:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-23;14:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-23;14:00;Outgoing;Treated Water;Load;9;Central;SMF-Arak
2024-12-23;14:00;Production;Permeate;m3;151;Central;CMTF-Arak
2024-12-23;16:00;Incoming;Drilling Site;Load;21;Central;CMTF-Arak
2024-12-23;16:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-23;16:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-23;16:00;Outgoing;Treated Water;Load;11;Central;SMF-Arak
2024-12-23;16:00;Production;Permeate;m3;172;Central;CMTF-Arak
2024-12-23;18:00;Incoming;Drilling Site;Load;30;Central;CMTF-Arak
2024-12-23;18:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-23;18:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-23;18:00;Outgoing;Treated Water;Load;11;Central;SMF-Arak
2024-12-23;18:00;Production;Permeate;m3;192;Central;CMTF-Arak
2024-12-23;20:00;Incoming;Drilling Site;Load;30;Central;CMTF-Arak
2024-12-23;20:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-23;20:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-23;20:00;Outgoing;Treated Water;Load;11;Central;SMF-Arak
2024-12-23;20:00;Production;Permeate;m3;213;Central;CMTF-Arak
2024-12-23;22:00;Incoming;Drilling Site;Load;31;Central;CMTF-Arak
2024-12-23;22:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-23;22:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-23;22:00;Outgoing;Treated Water;Load;17;Central;SMF-Arak
2024-12-23;22:00;Production;Permeate;m3;233;Central;CMTF-Arak
2024-12-23;00:00;Incoming;Drilling Site;Load;39;Central;CMTF-Arak
2024-12-23;00:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-23;00:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-23;00:00;Outgoing;Treated Water;Load;22;Central;SMF-Arak
